what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1345188818984
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1345188819046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345188849859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189551890
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1345189553015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189569343
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189650453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189658234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189696562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189706390
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189707328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189707828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189725203
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1345189727421
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189733406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189739640
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1345189742359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189743218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189777609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189783531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189804546
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1345189806281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189809765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189811593
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189812515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189858656
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1345189860250
executed,command,,,"AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.RulerTobbleBreakpointAction",1345189862640
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345189863609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190000593
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1345190002093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190004593
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1345190010453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190014359
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1345190014375
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1345190015468
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190017562
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190025500
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1345190025515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190032359
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190036015
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1345190036031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190054296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190057203
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1345190061359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190064937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190385437
executed,command,com.altera.sbtgui.project,12.0.0.232,"com.altera.sbtgui.project.commands.quartus",1345190387578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190389953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190442515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190442515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190444046
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1345190449578
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1345190451796
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1345190456453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190460500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190486796
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1345190486796
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1345190489031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190497203
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190506765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190519265
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190521718
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1345190524281
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1345190525718
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.TaskList",1345190525734
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1345190526125
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1345190542828
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1345190545328
closed,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProgressView",1345190545328
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1345190547578
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1345190548250
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190566531
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190573234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190577640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190602812
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1345190603718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190606078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190608750
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1345190616765
started,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.232,"com.altera.debug.cdi.gdb.plugin",1345190621265
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190621421
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190664859
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1345190664890
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1345190666390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190666671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190670453
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190675218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190677500
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190684515
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190703187
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1345190703203
executed,command,com.altera.sbtgui.project,12.0.0.232,"com.altera.sbtgui.project.commands.quartus",1345190706562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190710593
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190719390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190720796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190762390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345190763890
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345191124296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345191131578
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345191154343
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345191158234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345191163281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345191169718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345191174812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345191188640
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1345191188968
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1345191189312
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1345191189953
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.0.0.232,"com.altera.debug.cdi.gdb.plugin",1345191189953
stopped,bundle,com.altera.sbtgui.launch,12.0.0.232,"com.altera.sbtgui.launch",1345191189953
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1345191190078
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1345191190078
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1345191190187
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1345191190187
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1345191190234
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1345191190234
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1345191190296
stopped,bundle,com.altera.sbtgui.ui,12.0.0.232,"com.altera.sbtgui.ui",1345191190296
stopped,bundle,com.altera.sbtgui.project,12.0.0.232,"com.altera.sbtgui.project",1345191190296
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1345191190296
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1345191190296
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1345191190343
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1345191190359
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1345191190359
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1345191190359
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1345191190359
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1345191190359
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1345191190359
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1345191190359
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1345191190359
stopped,bundle,com.altera.sbtgui.flash.plugin,12.0.0.232,"com.altera.sbtgui.flash.plugin",1345191190375
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1345191290015
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1345191290015
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1345191290015
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1345191290015
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1345191290015
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1345191290015
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1345191290015
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1345191290015
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1345191290015
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1345191290015
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1345191290015
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1345191290015
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1345191290015
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1345191290015
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1345191290015
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1345191290015
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1345191290015
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1345191290015
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1345191290015
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1345191290015
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1345191290015
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1345191290031
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1345191290031
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1345191290031
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1345191290031
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1345191290031
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1345191290031
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1345191290031
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1345191290031
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1345191290031
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1345191290031
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1345191290031
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1345191290031
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1345191290031
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1345191290031
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1345191290031
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1345191290031
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1345191290031
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1345191290031
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1345191290031
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1345191290031
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1345191290031
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1345191290031
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1345191290031
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1345191290031
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1345191290031
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1345191290031
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1345191290031
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1345191290031
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1345191290046
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1345191290046
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1345191290046
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1345191290046
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1345191290046
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1345191290046
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1345191290046
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1345191290046
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1345191290046
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1345191290046
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1345191290046
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1345191290046
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1345191290062
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1345191290062
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1345191290062
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1345191290062
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1345191290062
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1345191290062
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1345191290062
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1345191290062
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1345191290062
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1345191290062
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1345191290062
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1345191290062
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1345191290062
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1345191290062
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1345191290062
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1345191290078
started,bundle,com.altera.sbtgui.integration,12.0.0.232,"com.altera.sbtgui.integration",1345191290078
started,bundle,com.altera.sbtgui.launch,12.0.0.232,"com.altera.sbtgui.launch",1345191290078
started,bundle,com.altera.sbtgui.project,12.0.0.232,"com.altera.sbtgui.project",1345191290078
started,bundle,com.altera.systemconsole,12.0.0.232,"com.altera.systemconsole",1345191290078
started,bundle,com.altera.systemconsole.designs.plugin,12.0.0.232,"com.altera.systemconsole.designs.plugin",1345191290078
started,bundle,com.altera.systemconsole.scripting,12.0.0.232,"com.altera.systemconsole.scripting",1345191290078
started,bundle,com.altera.utilities,12.0.0.232,"com.altera.utilities",1345191290078
os,sysinfo,,,"win32",1345191290078
arch,sysinfo,,,"x86",1345191290078
ws,sysinfo,,,"win32",1345191290078
locale,sysinfo,,,"zh_CN",1345191290078
processors,sysinfo,,,"2",1345191290078
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1345191290078
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1345191290078
java.specification.name,sysinfo,,,"Java Platform API Specification",1345191290078
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1345191290078
java.specification.version,sysinfo,,,"1.6",1345191290078
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1345191290078
java.version,sysinfo,,,"1.6.0_23",1345191290078
java.vm.info,sysinfo,,,"mixed mode",1345191290078
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1345191290078
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1345191290078
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1345191290078
